Ids,sentiment,sarcasm,vulgar,abuse,target,SentimentLabel,SarcasmLabel,VulgarLabel,AbuseLabel,Image_Path,Banglatext,EnglishText
image_1668.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual,1,1,0,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1668.jpg,আমারআওয়াজে বিচপ্লিস্; লোকের আমার আওয়াজ কান খারাপ করেদি সবচেয়ে বিরক্তিকর লোলা আমার আমারবিখ্যাত আওয়াজেরকাছে যক্ষারুগীরকাশির তোরাকছুহনা মতৌহাসি শুনলে তিনজনইসুইসাইড করবি]| ঝঢখ|ঢ ভঙা,"Beachplis in my aisle;The most annoying lola of the people my voice is bad, the three of my famous sounds will be heard when I hear the talk of the tuberculosis.Jhikha"
image_1669.jpg,Negative,Yes,Vulgar,Abusive,Individual,0,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1669.jpg,দেখখোকা কত ফ্যান এসেছে সিনেমাহলেএরাআসেনাত জন্যেসবপরেরপর ফ্লপযদিচ্ছো চুপকর ছাগলের তৃতীয়সন্তান ঢগ|[|_ূঢহ,"How many fans have come to the cinema for the cinema, then the third spot of the quiet goat after the cinema."
image_1670.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1670.jpg,কি রে জন্মদিনে কটা কেক আনলি:) লাস্ট চবছরে [{ তোর যতগুলো আব্বে চুপ সিনেমা হিটহয়েছে করআবার কাঁদতে শুরু করে দেবে এক্ষুনি] ঁঢণ|ঢ ৫৩০,"What a cake on the birthday of the birthday :) Last Chaba [{As many times as much as you have made quiet movies, I will start crying right now]."
image_1671.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1671.jpg,করুণীময়ী রানী রাসমণি সেক্টর 5 রানী রাসমণি দদদশ[000,Karuniyamayi Queen Rasmani Sector 5 Queen Rasmani Daddash [000
image_1672.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1672.jpg,কমরেডরা এইস্ট্যাচু দিয়েকত গরীব খাওয়ানোযেতসই হিসেবদেবে কিল্তু ওরা যে দেশে রাজত্ব করছে সেই ভেনেজুযেলাতে চিকেন কিনতে কত টাকা লাগে সেইহিসেব কখনও দেবে না মতত| ঢ ঢ০ন,"The comrades will never give a lot of money to buy chicken in Venezuela, the comrades, in the country where they are state -of -the -art.ঢ ঢ০ন"
image_1673.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1673.jpg,বাবা এইচ তুমি এইচো [ঢঢঙগঢ০ [1,Dad h you ho [dangag।। [1
image_1674.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1674.jpg,বাবাহেমন্ত তুমি এয়েচো আজ্ঞে আমি নিম্নচাপ মুকপোড়া মিনসে এসেচেআবার! ঝঢগ|ত %৩০,Babahemanta you come to the command of the low -pressure mukpora mines!Jhag |
image_1675.jpg,Neutral,No,Not Vulgar,Non-abusive,Others,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1675.jpg,"শ্রীলঙ্কা ভেবেছিল প্রতিদিন ফার্স্ট ব্যাট করে আমার আটকে দেবে , আজকে সুযোগ পেঁয়ে গেছি ! > ঁতগ|ঢ %ল$ সেঞ্চুরি $ঝড $ব দ])","Sri Lanka thought the first bat would be batted every day, today I got the chance!> Fat | 1 %LI $ Century $ Jhod $ B])"
image_1676.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1676.jpg,আনাল বাবুতা বাত কেয়েতে? বাবা প্রিয়তম অন্ন কেয়েচোৎ ফ9[ঢ ৬৩ঞ,Anal Babuta arthritis?Father darling Annu Kychot F9 [১০ ১০ J
image_1677.jpg,Neutral,No,Not Vulgar,Non-abusive,Others,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1677.jpg,াসেলোনা রিয়েল মাদ্রিদ,Seselona Real Madrid
image_1678.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1678.jpg,মদ্রিদফ্যান বাবারোনাল্ডো তুমি এয়েচ ]) এমৈৈ 00[( হ্যা মা হাট থেকে এই সুন্বদর জামাটা কিনে আনলাম ৫0ট[ && হেরোগুবীর বারসেলোনারহাত থেঁকে রোক্কেকরো 9গ|ত %৩০ ঃঙঙত,Madridfan Baba Bonaldo Ach]) Emai 00 [(Yes Ma Hut I bought this Sunabadar Jat from 10 [&& Herogubi's Barcelonar 9 g |
image_1679.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1679.jpg,2 [_[] |0 বাবী মহেন একনৌ কেলচ্;বেলীপড়ে এলৌ যেতমীর প্রেসার ওষুধটী খেঁয়ে নেবেএসো  এত সৌগঝোপ করো নিকো বাপুবাতের ব্যথা আবার চাগার দিয়ে উটবে ৃ০গ| ঢ ৬ফ০ 304,2 [_ [] | 0 Babi Mahane Eknou Kelch; Belipar will take Elou's Pressure Drugs to take the medicine so much so that Nico Bapubat's pain will be shot again.3 f. 304
image_1680.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1680.jpg,যখন তুমি সর্বস্ব ওনার কাছে আসো =চ|{ূ{$5 4/হড? | বীবী ফতুর তুমি এয়েজো [ঢঢঅঙগঢ০ খুইয়ে,When you come to him everything = f | {d {$ 5 4/hod?|Bibi Fatur You Aizo
image_1681.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1681.jpg,যেসব পাবলিক অফ ইউনিটি নিয়ে নাক সিটকোচ্ছে তারাই বিদেশ যাবার চান্স পেলে আইফেল টাওয়ার আর অফলিবার্টির সামনে সেল্কি মারাবে! স্ট্যাচু স্ট্যাচু,"The public of the unity that nose nose is to get abroad, if you get the chance to go abroad, the Eiffel Tower and Selki in front of the offward!Statue"
image_1682.jpg,Negative,No,Not Vulgar,Non-abusive,Individual,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1682.jpg,121 টিন থেকে বাদ দিয়ে দিলো ওয়ান ডোও জতাতে পারছি না কিছু উপদেশ দাও সেটাই বলিযা $গমশ আমাকে একদিন বলেছিলি কি বলো বয়স তোঅনেক হলো এবার ফ$[ত ৬৩০ য০@৮ রেস্ট নে বাড়িগিয়েো,"121 Excluded from the tin, I could not give some advice."
image_1683.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1683.jpg,"1|{[3""}{]1)48113/""81/1""'1]:41!43{ এখন উত্তাল বৃষ্টি কুমারটুলিতে ফোটোগ্রাফি পুজোর আর এত দিন বাকি পূজাবার্ষিকী আনন্দমেলা; জিমে ভার্তি হওয়া পূজাবার্ষিকী আনন্দমেলা; কাশ ফুল; ছোটবেলীয় সাদা মেঘ, কোকের 4৩ ""সপ্তমীতে প্রথম দেখা অষ্টমীতে হাসি"" গঅতত|ঢ ৫|ম]","1 | {[3 ""{] 1) 48113/"" 81/1 ""1]"
image_1684.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1684.jpg,জার্মানির গাড়ি শিল্প প্রদর্শনী [ জাপানের রোবট শিল্প প্রদর্শনী বাংলার বিসর্জন শিল্প প্রদর্শনী @ঢণ| ঢ ৫এ০,German car industry exhibition [Japan's Robot Industrial Exhibition Bangla immersion art exhibition @Don |3A 1
image_1685.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1685.jpg,"একদিন বাড়িপাঠাচ্ছে আবার পরের দিনডাকছে, মা লক্ষীর বাহন থেকে ডেলি প্যাসেঞ্জার হয়ে গেছি! এইজন্যেই আমি চাকরি চেঞ্জ করে হ্যারির কোম্পানি জয়েন করেছিলাম] মতগ  ঢ০ন","One day the house is operating and the next day, I have become Deli Passenger from Mother Lakshi's vehicle!That's why I changed my job and joined Harry Company] Magazine"
image_1686.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1686.jpg,আজকে কানিভাল ভাসানের পর আবার কাল আসতে হবে  24 ঘন্টায় 500ঐঋাঋ স্পিডে { কৈলাস আবব্দি 6000 কিমি আপ ডাউন করার পর লক্ষীর পেঁচারযা অবস্থা হবে ০তশ|[ত'৬এ০,"Today, after the kanival floating, the time will come again in 24 hours 500 ours speed {Kailas Abbadi 6000 km up down up to 6000 km up."
image_1687.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1687.jpg,আচ্ছী অসিছে বোঝাযায় ক্লুফালু দী্গলপতজ্েকী কাশ ফুল আকাশ সদী মেঘ এসব দেখে কালীপুজো আসছে কি ভাবে বোঝা যায় এ তো খুব সোজা মশাই 1 সুপ্রিমকোর্টশব্দবাজি ব্যান করবে 2৬48 ; এমেসেজআসবে চীনের টুনিবাল্প করুন 3)স্টেটাস পড়বে যেদেশেনেয়েরা ফেয়ার এন্ড লডলীমেেফসা হয়়তাদের 'কালীপুজৌহাস্যকর' মেেকোলী মেখেখুলি হাতে জিভেের করে ফোটোগ্রাফিকরবে ঁত | ঢ ঢ০শ বয়কট,"Well, it is meant to see that Kalipuzo is coming to see the clouds of the sky with the cloud of light, how can it be understood that it is very straightforward Masai 1 Supreme Courts will ban 248;Tune in China at Emesses Asbah 3) The status will be read by the Fair and Ladlimefa, the 'Kalipujuyuvi' Mecoli Machchuli in the hands of the tongue.Boycotta"
image_1688.jpg,Neutral,Yes,Vulgar,Abusive,Individual,1,1,1,1,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1688.jpg,সোনিতেেৎবন্ধ হতেদিচ্ছিনদেবন স্যার এটা0;] এর অফিস্;ন৩না [৮}প্রদুমন্যাকে দেখছিনাতোো? একে যেসালা কেসভাপতি বানালো] [ঁতগ|[ত_ূ৩০,Sonietest Devin Devi Sir It 0;] The office; n -1 no [1} Do you see Damnato?It made it a case president]
image_1689.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1689.jpg,"বেকার কাঠ বেকার াহ|, 102-1193 ""তুমি এয়েচো"" মিম বন্ধের দাবীতে নবান্নে অবস্থান বিক্ষোভ [খ৭&হ${0 প৯৩$ঙ$ 2,906 য২তল২ তারপর আসে এই 2906 জন",Baker wood unemployed
image_1690.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1690.jpg,পুজোতে আমার ওপর ক্রাশ খেলি আর এখন পুজো শেষ হতেই. আমার মাহিস্টেট ব্যাঙ্কে বড় পোস্টেজব করে] হিংসে করিস না ব্রো রাইস এ ভর্তি হয়ে যা [মথণ| ঢ ৫০০,I played crush on me in Pujo and now Pujo is over.Big posts in my Mahstate Bank] Do not be jealous of the Bro Rice which is admitted to [Mathan |1
image_1691.jpg,Negative,Yes,Vulgar,Non-abusive,,0,1,1,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1691.jpg,বিদেশে যেটা রেল লাইন ভারতে সেটাই স্টেডিয়াম এবং টয়লেট [মঢগ| ঢ ৫৩শ,The rail line that is abroad is the stadium and toilet in India3 hundred
image_1692.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1692.jpg,পুজো আসছে পুজো চলে গেল [ফঢগ[_৩{ঢ০,Pujo is coming to Pujo [Fag [_ 1 {1 1)
image_1693.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1693.jpg,এক যেছিল রাজা এক্সপেকটেশন রিয়ালিটি ঢঢগ|ত ৫৩০),One was the king's expact reality.
image_1694.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1694.jpg,"এক যেছিল রাজার মন ছুঁয়ে যাওয়া ফ্রেম. কহা চহান দাঙিন ""ঙক/ সমাপ্ত কিছু","One was the king's mind to touch the mind.Kha chahan dangin ""something/ something finished"
image_1695.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1695.jpg,পুজো শেষ তাই মননখারাপ হলেও একটা অন্তত ভালো জিনিস হয়েছে এবার বং ক্রাশদের চারদিনের সেলি্রিটি হবার দিন শেষ ঁ০ | ত ৫৩০,"Pujo is over, but one of the least good things is this time the last day of the four -day sealrity of the Bong Crush.1"
image_1696.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1696.jpg,আমি আপনার বিশাল ফ্যান; নাদদা আমাকে আপনার কাছে কাজ দেবেন প্লিসং নাও ফেক প্রোফাইলথেঁকে খুব ভালো রিভিউ দেব! 5 নলেনকে নিলাম  টারেন্টুলা তুইব্লকভ বেঁচে থেকে লাভ নেইআর বিদায় পৃথিবী! ঢঢশ_| ৩ূ০ ;,I am your huge fan;Nadda will give me work to you Plisong Do not give a very good review to Fake Profithe!5 Auction Terontula Tuiblakov to Nellen Naye Nayeblakov is not profit and goodbye world!Fish_ |1;
image_1697.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1697.jpg,"যখন ঘুম থেকে উঠেই ভাবি আজকেও হয়তো জোর হচ্ছে কিন্তু বাইরে গিয়ে দেখি ভালো রোদ উঠেছে. =ু9র9 $থতপ|""$: ঁথত| ত ৩ম বৃষ্টি","When I wake up, I think it may be stressed today but I went out and saw the good sunshine.= 9 R9 $. ""$:"
image_1698.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1698.jpg,কিহিংসে হয়ই) জমর মতো ছতে জাও? তাহলে বাসে চড়ে গড়িয়াহাট যাও ঢঢগঢ৬৩০,Kiyingsi) Go to the six like jam?Then on the bus to Gariahat to Gariahat
image_1699.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1699.jpg,কোথায়যাবে বলো: শ্রীভূমির ঠাকুরটা দেখেআসি চলো 4 ঘন্টা লাইনে দাঁড়ানোর পর. ঁতশ | ভ৩০,"Where to say: After seeing the Thakur of Srumbhumi, let's go to the line for 4 hours.FineV1"
image_1700.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1700.jpg,অষ্টমীর পুষ্পাঞ্জলির সময়প্যান্ডেলের অবস্থা বাকি দিন পুজোর সময়প্যান্ডেল পুরোহিত তাকি ঢঢগ| ঢ ৫৩০,The condition of Pujo's timepandel priest Taqi Digi is the rest of the day of the Ashtami's floral period.3
image_1701.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1701.jpg,আরেআজ পুচকির সঙ্গে হোেল নাইট ঠাকুর দেখার প্ল্যান ছিল [ প্রথম প্রেম প্রথম পুজো একসাথে . ওহ. ও তো ওর দাদার বন্ধুদের সঙ্গে বেরোবে বললো / ঘুমিয়ে পড়ি] ঢতণ| ত ভঢ০ তো,Heyaz was the plan to visit Helle Night Tagore with Puchi [first love first Pujo together.Oh.He said he would go out with his grandfather's friends / I fell asleep]So much
image_1702.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1702.jpg,ঘুঁটে পোড়ে গৌবর হাসে [ঝঢগ| ঢ ঢত০],Gaobar laughs [jhag |1)
image_1703.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual,2,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1703.jpg,বুম্বাদএক যেছিলরাজাদেেখলে? অসাধারণ সেরা সিনছিল ফার্স্টসিনে ক্যান্সারে মৃত্যুটা জাস্টনাডিয়ে দিয়েছে] রাজা সিফিলিসে মরলো. কইতবে যে দেখালো তামাকু সেবনকরে ক্যান্সারহলো] সলা ওটা মুকেশের আন্টি টোবাকো 41 ছিল] ফঢশ||ঢ ৩৩ কিন্তু তো,One of the boumbads?The best of the best cinema was the death of first cancer in Firstsin] King Syphilis died.Someone who showed tobacco cancer] Sala was Mukesh's Aunt Tobaco 41] Fifus || 1 but so.
image_1704.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1704.jpg,জুকুদা বৌদিকেনিয়েপুজোর শপিংএ গোছিলোমনেহয় (ফেঁসবুকুদোকান তাই কিছক্ষগ বন্ধছিল,Jukuda Boudidnepuzo's shopping at the gochlamnehaye (fossuskudokan so a little off
image_1705.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1705.jpg,"একি আপনি অষ্টমীর দিন লক্ষীঠাকুর কিনছেন কেন? আমার সব দূর্গাঠাকুর দেখা কমপ্লিটা তাইভাবলাম নবমীতে লক্ষীপুজোটা সেরে ফেলি ৪চ০৫ং; 464৪, 84খ৫=_0ঐ{ ওকে একটা কালীঠাকূরও ফ্রিতে দিয়ে দাওা দশমীতে কালীপুজোটাও সেরে নেবে! ৪চ০৫ং; 464৪, 84খ৫=_0ঐ{ [৩০ |ঢ৫৩০","Why are you buying Lakithakur on the eighth day?I saw all my Durgathaku, Compleita Taibamlam Navami, Lakipuzota recovered 1 f.4644, 84 b 1 = _01 {Kalithakur also gives him a free for free!1 f.4644, 84 b 1 = _01"
image_1706.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1706.jpg,"কাল বছরের দীর্ঘতম সোমবার সবার মানসিক সুস্থতা কামনা করি, বেশি করেজল খাবেন","I wish everyone the mental well -being of the longest Monday of the year, eat more"
image_1707.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1707.jpg,এবার পুজোতে যে ড্রেস ব্লকবাস্টার হিট হতে চলেছে . পেটলিওটপ শাড়ি ভাবেআমসেরী ভাবে আঁমি পঞ্জাবি ভাবে আমিসেরা হাসসেন অন্তর্যামী! ঝ!ম|_ঢ_৬এ০,This time the dress blockbuster is about to be hit in Pujo.Petleyotop saree is aamsi punjabi in the way I am the Hassen Antiyamy!Jh! M | _ _ 1A 1
image_1708.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1708.jpg,এই হলো এই হলো প্যান্ডেল আর এই হলো আকাশের অবস্থা_কিউটনাচ ঠাকুর,This is the pandal and this is the state of the sky - Cutnach Tagore
image_1709.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1709.jpg,ঐতিহাসিক জুটিযা প্রোডিউসারদের মালামাল করে দিয়েছে. {[কাজল শ@ঙ| 1হ {]8' চ=৬৬স চহৎু৬হফ= ষ৯ধঝ৩$ ঝহহ  ং$} 01 সুজয় []5330 9525 ৫ 94৩ূ8 9045 আকাশ তিতলি জুটি ??ং0/]1||30! ! (][গ০ ৃতগ  ত_%০ কিছু জুটি পরুচকি জুটি,The historic pair has made the producers of the producers.{[Kajal sh@e |1 H {] 8 'f = 1 Hoff = 1 Hof = 1 Dhjha 1 $ Jhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh!!(] [G.
image_1710.jpg,Neutral,No,Not Vulgar,Non-abusive,National Origin#Others,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1710.jpg,জীবনে প্রথমবার অস্ট্রেলিয়া কে টেস্টে হারিয়ে বাংলাদেশিরা রওনা হয়ে পড়েছে ভারতীয় পেজগুলোতে কমেন্ট করার জন্যে রাংলা বাঁশ বাঁশ ততত _০শ দিমু,"For the first time in his life, Bangladeshis have left for Australia in the Test, Rangla Bamboo for commenting on Indian pages."
image_1711.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1711.jpg,আমরা দুর্গা পুজোয় চিকেন মাটনখাবো না? না খোকা আমরামিনুকূল ঠাকুরেরভক্ত সবাই সেলিব্রেট করবে আর অগমপরনিরাসমিলি নেটরকাত্রির,"We do not do chicken in Durga Pujo?Not everyone will be celebrated by Amaraminukul Thakur, and the unmanageable network is a network."
image_1712.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1712.jpg,দগ00নিয়ে টলিউডে সবাই কেন শান্ত: এখানে ছেলেপুলে কিসব ক্যাবলাকান্ত: মুখ খুলবো পরে আরোবছর দশেকযাক: এখন অনেক কাজপাচ্ছিতাই ওসব কথাথাক মতগ ঢ ঢ০০,Why everyone is quiet in Tollywood with Dag 00: Kablakanta here in the boypule: I will open my mouth after more years: Now many of those talkative ideas are 3.
image_1713.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1713.jpg,প্যান্টালনসের জামা পরে সুজয় পুচকিকে নিয়ে দেখতে বেরোলো কিন্তু প্যান্ডেলে পৌঁছে পুঁচকির আরএক বন্ধুর সঙ্গে দেখা হলোযার কাছে পাস আছে সুজয় কাঁদতে কাঁদতে বাড়ি চলে এলো [ [@০ | ত ূ০৩ ঠাকুর,"After the pantolan's clothes, Sujoy went out to see Puchi, but when he reached the pandal, he met a friend of Pukchi, who had passed the house to cry [[@1 |Thakur"
image_1714.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1714.jpg,$ঐ{: ও নিশ্চইপাশের বাড়়ির বৌদির কথা ভাবছে #{: আচ্ছা বুম্বাদা যে কিশোরকণ্ঠীর রোল করেছে কিন্তু লিপ দিয়েছে শানু | তারমানে কি বুম্বাদা শানুকণ্ঠী হয়েছে নাকি কুমার শানু কিশোরকণ্ঠী হয়েছে? ঢঢঢ,$ 1 {: He is thinking of Boudi in the neighborhood #{{: Well Bumbada who has rolls a teenager but Shanu gave the lip.Is Bombada a whisper or Kumar Shanu has been a teenager?D
image_1715.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1715.jpg,রমচন্দ্রীতকলবোধন করেছিলেন আর ঊনিকেরলেন অকাল উদ্বোধন,Ramchandrita was inaugurated
image_1716.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1716.jpg,আমার হেটার গুলো নতুন অজুহাত খুঁজুক ততক্ষন একটু নি! 770770 ৮0০ ঘুমিয়ে,My heators should be looking for new excuses immediately!770770 Sleepy Sleep
image_1717.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1717.jpg,এতদিন ধরে অকাল বোধন করে দুর্গা পুজো হতো . কিন্তু এখন পরিবর্তনের যুগ  তাই এখন পিতৃপক্ষতেই অকাল উদ্বোধন হচ্ছে! মতণ| ঢ ৫৩য,Durga Pujo used to feel premature for so long.But now the era of change is now premature on the Father Party!Opinion |3
image_1718.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1718.jpg,দাদা ঠাকর দেখতে যাবি নাং তোরা যা তিতলি আসছেো কে তিতলি তোের ট2 না ঘূর্ণিঝড়া তাই ঘরে বসে মাল খাবো |,"Dada Thakara will go to see Nang Tara, which is coming to the butterfly."
image_1719.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1719.jpg,"$4খ৫84ৎ ?হ4াোঝ|| পুজোর নিম্নচাপের খাঁড়া, আছড়ে পড়তে পারে ঘূর্ণিঝড় 'তিতলি' ""দুর্গা"" আর পূজা""র আনন্দমাটি করতে চায় তিতলি] মেয়েরাই মেয়েদের বড় শত্রু ঢঢগ| ত-ূ৩হ মুখেই","$ 4 b. 844?Pujo's low pressure, the cyclone 'Titli' ""Durga"" and Pooja want to do the joy of the puja."
image_1720.jpg,Negative,No,Not Vulgar,Non-abusive,Individual,0,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1720.jpg,08 &|| কিঁআঁসাঁইবঁধিখেঁলা ঘঁর  আরে পুজো কমিটি তো কিশোরকণ্ঠী বলে [শানু কণ্ঠীকে নিয়ে এসেছে দেখছিপয়সা ফেরৎদেসালা গজতগত |স,08 & ||Kinnibandhikhakhala Ghanar Hey Pujo Committee is called a teenager [Shanu has brought the voice of the Voice.
image_1721.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/drive/MyDrive/BanglaAbuseMeme/BanglaAbuseMeme/Images/image_1721.jpg,মহলয়া থেঁকে পঞ্চমী পর্যন্ত ষষ্ঠী থেঁকে দশমী একাদশী থেকে লক্ষীপুজো ঢ০গ| ঢ ঢ৩,Mahalaya thake fifth till the fifth thake tahami ekadashi to Lakhipuzo 3 c |1
