Ids,sentiment,sarcasm,vulgar,abuse,target,SentimentLabel,SarcasmLabel,VulgarLabel,AbuseLabel,Image_Path,Banglatext,EnglishText,BanglaText
image_2409.jpg,Negative,Yes,Vulgar,Abusive,National Origin,0,1,1,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2409.jpg,"তজশশঋ$ ০1 সয়স কু৯ ধ৯শ৯ ওঞহঙস]২২ $২৯| $|%হস প৩৫=সড় া[েশ _|ঊ|শ -ঙ`২|, ী২ব 50 {য়ঝ০ 7৯ঙ _ত9ী৯] রথ৯] দেখেছো বৌমা ওদের কোহিনুর ফেরৎ দিইনি বলে কি রগতএখানে এসে বাসনপত্র চুরি করে বদলা নিচ্ছে] [অতগ_ত ৬অঝ)",tajashash $    sessenger of  rd  rd  rds     $     $   hos pap    road  asha              {yaj ৰ   g      ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ ৰ   ,"তজশশঋ$  সয়স কু ধশ ওঞহঙস] $| $|%হস প=সড় া[েশ _|ঊ|শ -ঙ`|, ীব  {য়ঝ ঙ _তী] রথ] দেখেছো বৌমা ওদের কোহিনুর ফেরৎ দিইনি বলে কি রগতএখানে এসে বাসনপত্র চুরি করে বদলা নিচ্ছে] [অতগ_ত অঝ)"
image_2410.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2410.jpg,০/ ভিডিও কলিং ভিডিও কলিং ইন্টারনেট  ^৩8   ইন্টারনেট  দঃ8 ; গেমস ক্যামেরা গেমস ক্যামেরা রুম হিটার নেই রুম হিটার আছে জল গরম করতে জলগরম করতেপারে পারে না ইস্ত্রি হিসেবে ব্যবহার ইস্ত্রি হিসেবে ব্যবহার করা যায়না করা যায় গে্রেনেড ফেসিলিটি নেই গ্রেনেড হিসেবে ব্যবহার করা যায় মতণ|ত-ঢ|ন,   video calling video calling internet ^   internet    games camera camera camera heater no room heater,/ ভিডিও কলিং ভিডিও কলিং ইন্টারনেট  ^   ইন্টারনেট  দঃ ; গেমস ক্যামেরা গেমস ক্যামেরা রুম হিটার নেই রুম হিটার আছে জল গরম করতে জলগরম করতেপারে পারে না ইস্ত্রি হিসেবে ব্যবহার ইস্ত্রি হিসেবে ব্যবহার করা যায়না করা যায় গে্রেনেড ফেসিলিটি নেই গ্রেনেড হিসেবে ব্যবহার করা যায় মতণ|ত-ঢ|ন
image_2411.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2411.jpg,সবাইরোদে লেপ গরম করতে দেয় দব্যবহারকারীরা লেপের ভেতর মোবাইল রেখেদেেয়,allows everyone to heat the coating  leaving the mobile inside the coating,সবাইরোদে লেপ গরম করতে দেয় দব্যবহারকারীরা লেপের ভেতর মোবাইল রেখেদেেয়
image_2412.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2412.jpg,আজ সেই ঐতিহাসিকদিন,today is that historic day,আজ সেই ঐতিহাসিকদিন
image_2413.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2413.jpg,"7;ক `: লেইঞ্জিনিযারস %6;| জমিযে ঠানডপডেছে কস৫্ধাুক রন্নী কেকরবে:) চাপনেইভাই-আমারণ্}নিউট্রিশন ফুভসায়েনসঅনার্স পড়ছে] ম 7 _ 1 1$ ""ষ11 কিন্তু","   c `  lenzinisers      coppiece on the ground  ranni kekarbe    channi amaran} nutrition fuhsayenswors is reading  m        $ ""   but",";ক `  লেইঞ্জিনিযারস %;| জমিযে ঠানডপডেছে কস্ধাুক রন্নী কেকরবে ) চাপনেইভাই-আমারণ্}নিউট্রিশন ফুভসায়েনসঅনার্স পড়ছে] ম  _  $ ""ষ কিন্তু"
image_2414.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2414.jpg,বাহাদুর খালি নেপালি হয় না খোকা যারা এই ঠান্ডায় রোজ ভোরেঠ্ঠান্ডা জিলে স্নান করে তারাও বাহাদুরণ আতগ[ত ৬/ঝ,bahadur is not empty nepali  but those who bathe in the cold in this cold  are also bahaduran atag  t    jh ,বাহাদুর খালি নেপালি হয় না খোকা যারা এই ঠান্ডায় রোজ ভোরেঠ্ঠান্ডা জিলে স্নান করে তারাও বাহাদুরণ আতগ[ত /ঝ
image_2415.jpg,Negative,No,Not Vulgar,Abusive,Others,0,0,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2415.jpg,444444944 একহয় মূর্খ যে দেবের ফ্যান 010[ তারপরে হ্য় মহামূর্খ যে দেবের ফ্যান এবংতার | ফোন আছে তারপরে আসে আকাট মূর্খ যে দেবের ফ্যান উইথ | ফোন এবং সেই ফোনে দিনরাত ৬0খে খেলে নিজেকে বিশাল গেমার ভাবে | ঁ9ণত %0শ,          is a fool that is the fan of the god      then the fan of the god that is foolish the phone is then the fan of the god is foolish that is the fan of the godon the phone and that phone  the day and night  playing yourself in a huge gamerঁ         ত ত, একহয় মূর্খ যে দেবের ফ্যান [ তারপরে হ্য় মহামূর্খ যে দেবের ফ্যান এবংতার | ফোন আছে তারপরে আসে আকাট মূর্খ যে দেবের ফ্যান উইথ | ফোন এবং সেই ফোনে দিনরাত খে খেলে নিজেকে বিশাল গেমার ভাবে | ঁণত %শ
image_2416.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2416.jpg,"প্রচুর কষ্ট করে ট দিন বাদে স্ননকরার পরেও যখন কেউ বলে কিরেজজও স্ীনকরিসনি!""","after a lot of trouble  after bathing  when someone says carezz is also a sneakris  ""","প্রচুর কষ্ট করে ট দিন বাদে স্ননকরার পরেও যখন কেউ বলে কিরেজজও স্ীনকরিসনি!"""
image_2417.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2417.jpg,গ্রীতাপাঠেরথকেৌ খেলাভালো; গীতাপাঠকরেকউকোনোদিন বিড়ুলোকহরনি কিন্তুফুটবলখেলে অনেকেবড়লোকাহযেছে যেমনমসিরোনাল্ডো এবংআরোঅনেকে ফুটবল,gratharathkau played gitpathakakukonodin birulokhari but many people like mamsironaldo and another football ,গ্রীতাপাঠেরথকেৌ খেলাভালো; গীতাপাঠকরেকউকোনোদিন বিড়ুলোকহরনি কিন্তুফুটবলখেলে অনেকেবড়লোকাহযেছে যেমনমসিরোনাল্ডো এবংআরোঅনেকে ফুটবল
image_2418.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2418.jpg,"আর যেখানে যাও না রে ভাই সপ্তসাগর পার, রঞ্জু জেঠুর কাছে পিঠে খেতে যেওনা খবরদার !",and wherever you do not go to the saptas sea  ranju jethu does not go back to the news ,"আর যেখানে যাও না রে ভাই সপ্তসাগর পার, রঞ্জু জেঠুর কাছে পিঠে খেতে যেওনা খবরদার !"
image_2419.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2419.jpg,যতই আমার ওভারসিজ রেকর্ড নিয়ে খিল্লি ওড়াও. আমিই একমাত্র সাউথ আফ্রিকা গিয়ে টেস্ট সিরিজ ড্র করে এসেছিলাম ()':- ?ঠ৬,as much as my oversiz records  fold it i was the only one to go to south africa and draw a test series         ,যতই আমার ওভারসিজ রেকর্ড নিয়ে খিল্লি ওড়াও. আমিই একমাত্র সাউথ আফ্রিকা গিয়ে টেস্ট সিরিজ ড্র করে এসেছিলাম ()' - ?ঠ
image_2420.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2420.jpg,যাক সীমারেখা িমোট দাওমা শেষ হলো  এবার এটা থেকে আমি-টিভি দেরেখরো অদযম2ন [আতণঢ ূ|প,let the border line ended this time from it i tv derehro adjam   na  atan ,যাক সীমারেখা িমোট দাওমা শেষ হলো  এবার এটা থেকে আমি-টিভি দেরেখরো অদযমন [আতণঢ ূ|প
image_2421.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2421.jpg,"য]1 ঠান্ডা পড়েছে আমি শুধু রবিবার স্নান করছি তারমানে তুমি লাস্ট 2017 সান করোছলে! *শ| ৮ৈ""7*","y    falls cold i just bathing on sundays tarmani you are the last      san korchle  shaw    ""  ","য] ঠান্ডা পড়েছে আমি শুধু রবিবার স্নান করছি তারমানে তুমি লাস্ট  সান করোছলে!  শ| ৈ"" "
image_2422.jpg,Negative,Yes,Not Vulgar,Non-abusive,,0,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2422.jpg,ঢএ৩কি সুন্দর কুনাআআআআল 1ঁ/|[ গচয [`ড 1 ` ৫ { ৮- হ ভহ ৬ ` ঁ9ণত %৩০ গন্ধ .,what a beautiful kuaaaal   f    `d  ` {  h vah ``   ``   ``   `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `be ,ঢএকি সুন্দর কুনাআআআআল ঁ/|[ গচয [`ড  `  { - হ ভহ  ` ঁণত % গন্ধ .
image_2423.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2423.jpg,3181 এ মদবিক্রেতারা দোকান বন্ধ করে সন্ধ্যে বেলা বাড়ি ফিরছে,at       alcoholists closed the shop and returned home in the evening, এ মদবিক্রেতারা দোকান বন্ধ করে সন্ধ্যে বেলা বাড়ি ফিরছে
image_2424.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2424.jpg,20া তেইয়েতিঅভিযান করেছি অভ0ন আমিও আমাজন অভিযান করেছি বলছিঞতে /অগভিবন্দিহয়ে একটী বনগঁ লকাল হয়েযীক],   ad teytytivan aa   na na na na amazon campaign,া তেইয়েতিঅভিযান করেছি অভন আমিও আমাজন অভিযান করেছি বলছিঞতে /অগভিবন্দিহয়ে একটী বনগঁ লকাল হয়েযীক]
image_2425.jpg,Neutral,No,Not Vulgar,Abusive,Gender,1,0,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2425.jpg,5ত লম্বা বেকার ছেলেকে মেয়েরী যভাবেদেখে সত্ত লত্বাসরকারি চাকরিওয়ালী ছেলেকে মেয়েরা যেভাবে দেখে অঢগ[ত ৬হহ,the  th long unemployed boy see the girl as the girl who sees the boy  the girl who sees the girl ,ত লম্বা বেকার ছেলেকে মেয়েরী যভাবেদেখে সত্ত লত্বাসরকারি চাকরিওয়ালী ছেলেকে মেয়েরা যেভাবে দেখে অঢগ[ত হহ
image_2426.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2426.jpg,তাপমত্রারঅবস্থী তোগিঁট খুলেযওয়া লুঙ্গিরমতৌ বিপজ্জনকস্সপ্িড়ে নেমেই চলেছেদরেখছি],lungirmatu  who opened the heat of the heat  is going down the dangerous ,তাপমত্রারঅবস্থী তোগিঁট খুলেযওয়া লুঙ্গিরমতৌ বিপজ্জনকস্সপ্িড়ে নেমেই চলেছেদরেখছি]
image_2427.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2427.jpg,"টানা পাঁচদিন ধরে যোগাসন, বিশ্বরেকর্ড চেন্নাইয়ের 48? 4হমহঊ৯ খ্রবরটীপডারপর_ মঅআমকে ডিস্টার্ব করৌনয] টান ছয়দিনপবসন করেণ৩৪ঘ প্রথম বিশ্বরেকর্ডটী আমিই করুবো] ঝ৪তঅ০ যুবতীর",yoga for five days  the world record chennai      hammah   khorbratipadar   mom distorb karunay  taning six denus  h the first world records i karubo ,"টানা পাঁচদিন ধরে যোগাসন, বিশ্বরেকর্ড চেন্নাইয়ের ? হমহঊ খ্রবরটীপডারপর_ মঅআমকে ডিস্টার্ব করৌনয] টান ছয়দিনপবসন করেণঘ প্রথম বিশ্বরেকর্ডটী আমিই করুবো] ঝতঅ যুবতীর"
image_2428.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2428.jpg,"দিল্লির পাবলিক যখন দেখে কলকাতা বাসীরা মাত্র 12 ডিগ্রি দেখেই ফেসবুকে ঝড় তুলছে! ""ওরে বাবা রেকি ঠান্ডা রে! ওট জও কভি দিল্লি মে!","when the kolkata residents saw the public in delhi  only    degrees were taking a storm on facebook ""oh daddy reiki cold ray  oat jo kavi delhi may ","দিল্লির পাবলিক যখন দেখে কলকাতা বাসীরা মাত্র  ডিগ্রি দেখেই ফেসবুকে ঝড় তুলছে! ""ওরে বাবা রেকি ঠান্ডা রে! ওট জও কভি দিল্লি মে!"
image_2429.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2429.jpg,নতুন বছরের ক্যালেন্ডার পেয়েই প্রথম কাজ দুর্গাপুজো কবে পড়েছে দেখেননেওয়া যাক এবার পুজো সোমবার শুরু শুক্রবার শ্রেষ; তারপর দুদিন উইকএন্ড.. বছরটা ভালোই কাটবে!,the first job after receiving the new year s calendar was the first thing to see when durgapuzo saw that pujo started on friday then the weekend for two days    the year will be good ,নতুন বছরের ক্যালেন্ডার পেয়েই প্রথম কাজ দুর্গাপুজো কবে পড়েছে দেখেননেওয়া যাক এবার পুজো সোমবার শুরু শুক্রবার শ্রেষ; তারপর দুদিন উইকএন্ড.. বছরটা ভালোই কাটবে!
image_2430.jpg,Negative,No,Not Vulgar,Non-abusive,Individual,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2430.jpg,"হ৯মব৯ূ৯2৯"" ফঞগস৮৯ ডনডম্মে পশ্রিকী ৩হভ 30 ৯৫ 9:103 খাতায়-কলমে জেলে থাকলেও আপাতত তিনি ভুবনেশ্বরের হাসপাতালে ভর্তি| পাশে নন্দিনী| ঘুরল বছর, বন্দিদশা ঘুচল না তাপসের বেআইনি অর্থ লগ্নি সংস্থার মামলায় ধৃত প্রভাবশালীদের প্রায় ১হ৯ঊ৯-৯ূেয 318] নাইটে যাদের কোনো প্ল্যান নেই, এই খবরটা তাদের সান্ত্বনা দেবে! ঢঢগ ঢ৬৩০ শুধু স্ত্রী","ho   mub     ""fangs   dondmam pesraki   hov            but he is now admitted to bhubaneswar s hospital  nandini next to nandini comfort ","হমবূ"" ফঞগস ডনডম্মে পশ্রিকী হভ    খাতায়-কলমে জেলে থাকলেও আপাতত তিনি ভুবনেশ্বরের হাসপাতালে ভর্তি| পাশে নন্দিনী| ঘুরল বছর, বন্দিদশা ঘুচল না তাপসের বেআইনি অর্থ লগ্নি সংস্থার মামলায় ধৃত প্রভাবশালীদের প্রায় হঊূেয ] নাইটে যাদের কোনো প্ল্যান নেই, এই খবরটা তাদের সান্ত্বনা দেবে! ঢঢগ ঢ শুধু স্ত্রী"
image_2431.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2431.jpg,সকালে উঠিয়া আমি মনে মনে বলি আজ যেনভুিলকরে স্নাননীকরে ফেল],wake up in the morning and i think in my mind today  let s take a bath ,সকালে উঠিয়া আমি মনে মনে বলি আজ যেনভুিলকরে স্নাননীকরে ফেল]
image_2432.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2432.jpg,31$[ এ ঠিক রাত11টা 23 এ ওগো বধূ সুন্দরী চালাও 12টা বাজলেই উত্তম কুমার গাইবেন বেয়ারা চালাও ফোয়ারা জিন শেরি শ্যাম্পেন,   $  at    o clock    at    oo buddha sundari run    pm ,$[ এ ঠিক রাতটা  এ ওগো বধূ সুন্দরী চালাও টা বাজলেই উত্তম কুমার গাইবেন বেয়ারা চালাও ফোয়ারা জিন শেরি শ্যাম্পেন
image_2433.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2433.jpg,{যট!-গগগহ3 7ৎ০তোমারঠান্ডা লাগছেন] ০০য:3 পগলিআমারপকেটে [ফোন আছে যাচরমঠাডথেেঁকেরক্ষাঁকরে] অঢগ ত৬হ৩ গরম,{yat   gagagha     looh you look up       poglimapaka  phone has a lot of hotter  ,{যট!-গগগহ ৎতোমারঠান্ডা লাগছেন] য  পগলিআমারপকেটে [ফোন আছে যাচরমঠাডথেেঁকেরক্ষাঁকরে] অঢগ তহ গরম
image_2434.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2434.jpg,"আগামী দুদিনধরে হাগু চেপেরাখুন গুচ[ রতে]ঙড এ বাথরুমে ঢুকুন 10]8র শুরুতে  শ_৩গগ 1[{3!!'}[?]1[};'{0/|[/1[{3^|0""|!!","in the next two days  hagu cheperakhun guch  r  enters the bathroom       at the beginning of      {      }        }   {         { ^    ""    ","আগামী দুদিনধরে হাগু চেপেরাখুন গুচ[ রতে]ঙড এ বাথরুমে ঢুকুন ]র শুরুতে  শ_গগ [{!!'}[?][};'{/|[/[{^|""|!!"
image_2435.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2435.jpg,ঙ০|=ী৯ যাঁক ফাইনালি আমি লন্ডেন হয়ে গেছি 13 হজ99খ _|1||1 ওরম মনে হয় হ১০ গজজ} ^ঃহশ ঁঢণগত ৫৩শ,e       ৰ ৰ which finally i have become london    haj    b             ,ঙ|=ী যাঁক ফাইনালি আমি লন্ডেন হয়ে গেছি  হজখ _||| ওরম মনে হয় হ গজজ} ^ঃহশ ঁঢণগত শ
image_2436.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2436.jpg,শুকনোপঁয়াজকলিখকোদুঃখীআত্মারা গস]এরারত ড এবাইশে শ্রাবন চালাও ঠিক_টায়অনুপমমনেোকরিয়ে দেবে পতোরকেউনেেই-কেউনেই:,drypiece will be drowning in the dr  abesse  the dried drum ,শুকনোপঁয়াজকলিখকোদুঃখীআত্মারা গস]এরারত ড এবাইশে শ্রাবন চালাও ঠিক_টায়অনুপমমনেোকরিয়ে দেবে পতোরকেউনেেই-কেউনেই 
image_2437.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2437.jpg,"শীতকালে বেডরুম থেকে বাথরুমের দূরত্ব তারারা যত আলোকবর্ষ দূরে তার থেঁকেও দূরে : 90 ""ঙধ৫৩শ","the distance from the bedroom to the bedroom in winter is as far as the light years away from the stars     ""  hundred","শীতকালে বেডরুম থেকে বাথরুমের দূরত্ব তারারা যত আলোকবর্ষ দূরে তার থেঁকেও দূরে    ""ঙধশ"
image_2438.jpg,Neutral,Yes,Not Vulgar,Non-abusive,,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2438.jpg,শফনগুলৌতাদের ০৪দের মাথর মতোই একটু ব্যবহারকরলেই প্রচন্ডগরমহযয়েযায় দুটোই,both of the shafangulas are a little useful in the same way as the monsters,শফনগুলৌতাদের দের মাথর মতোই একটু ব্যবহারকরলেই প্রচন্ডগরমহযয়েযায় দুটোই
image_2439.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2439.jpg,হাড়কাঁপানোঠান্ডা ছুটতিয়ে' দিচ্ছেঘীন রোজ সকালে এক কাপ রাম ঈষদুষ্ণ,a cup of ram rose in the morning,হাড়কাঁপানোঠান্ডা ছুটতিয়ে' দিচ্ছেঘীন রোজ সকালে এক কাপ রাম ঈষদুষ্ণ
image_2440.jpg,Neutral,Yes,Vulgar,Abusive,National Origin,1,1,1,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2440.jpg,দওয় গতিধর প্রথমঅফিসিয়ালীবাবা সিলেক্টহিয়েছেসাউথআফ্রিক],dawa speed   first officialbaba selects sesouth afric ,দওয় গতিধর প্রথমঅফিসিয়ালীবাবা সিলেক্টহিয়েছেসাউথআফ্রিক]
image_2441.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2441.jpg,ভাইহ্যাপিনিউইয়ার হয়েগছোবলা?যোএবারঘুমিয়ে পড়,vihappiniyar,ভাইহ্যাপিনিউইয়ার হয়েগছোবলা?যোএবারঘুমিয়ে পড়
image_2442.jpg,Positive,Yes,Not Vulgar,Non-abusive,,2,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2442.jpg,"যেভাবেনিরামিষপাবলিকগুলোগত এপাটিকরবে ""শাগ সে করেঙ্গে সবকা স্বাগত"" [ঢততঢ ৫|ঝ","in the backyard  ""shag is welcomed in the kareng""  huta    ","যেভাবেনিরামিষপাবলিকগুলোগত এপাটিকরবে ""শাগ সে করেঙ্গে সবকা স্বাগত"" [ঢততঢ |ঝ"
image_2443.jpg,Neutral,No,Not Vulgar,Non-abusive,Others,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2443.jpg,~0_!1[|]}0' ব্রাজিলভাবে কাপপবো রোনাল্ডোভাবে আমি পাবো ০1[_[৬[ &0 1{ ছাসেন জামানি [অততত ৬|৩],~          }    brazil i will get kappbo ronaldo by                 {chhasen zamani       ,~_![|]}' ব্রাজিলভাবে কাপপবো রোনাল্ডোভাবে আমি পাবো [_[[ & { ছাসেন জামানি [অততত |]
image_2444.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual,1,1,0,1,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2444.jpg,আশা করি নতুন বছরে আমাকে নিয়ে আর কৌঁনো খিল্লি হবে না ওলম মলে হয় ঁতণত ৫৩শ,hopefully in the new year there will be no cousin with me in the olam mall ,আশা করি নতুন বছরে আমাকে নিয়ে আর কৌঁনো খিল্লি হবে না ওলম মলে হয় ঁতণত শ
image_2445.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2445.jpg,"&১[৩311ৎ59[ 1[]]!,1200]দ পাবলিক এমন এক্সসাইটেড় যেন20 8আসলেই তাদের জীবনে এরকমপরিবর্তন ঘটতেচলেছে ৩ঢ০ঢ৩হঝ",         t                   ,"&[ৎ[ []]!,]দ পাবলিক এমন এক্সসাইটেড় যেন আসলেই তাদের জীবনে এরকমপরিবর্তন ঘটতেচলেছে ঢঢহঝ"
image_2446.jpg,Neutral,No,Not Vulgar,Non-abusive,,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2446.jpg,আজকেকেউসকালসকালরোতলনিয়েবসে পড়েছেবনতাকেমাতলভেরোনা এমনওহতেপার কালকেতার ছুটি নেই তাইরোতেরনেশাটা এখনইকরেনিচ্ছে],today  there is no vacation of the kalakata of the auhtapaper  so it is not right now ,আজকেকেউসকালসকালরোতলনিয়েবসে পড়েছেবনতাকেমাতলভেরোনা এমনওহতেপার কালকেতার ছুটি নেই তাইরোতেরনেশাটা এখনইকরেনিচ্ছে]
image_2447.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2447.jpg,কঠিন সাউথআফ্রিকা সফরে যাচ্ছেনভিয়করছেনা: ভয়কিসের? সঙ্গে আছে চাঁদের পাহাড়ের ডিভিডি] দেবদী দেখিয়ে দিয়েছেকিভাবেওখানে খেলতেহয়] আঢগত৬/৩,not going on a tough south africa tour  fearful there is a dvd on the moon of the moon  devi showed the goddess to play there ,কঠিন সাউথআফ্রিকা সফরে যাচ্ছেনভিয়করছেনা  ভয়কিসের? সঙ্গে আছে চাঁদের পাহাড়ের ডিভিডি] দেবদী দেখিয়ে দিয়েছেকিভাবেওখানে খেলতেহয়] আঢগত/
image_2448.jpg,Negative,No,Not Vulgar,Non-abusive,,0,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2448.jpg,প01] চলে যাচ্ছিস? ঠিক আছে সাবধানে যাস| যাবার আগে সারাহার মেসেজ গুলোও নিয়ে যা আবার নাহলে 2018 তে মেমোরি এসে ঝাঁট জ্বালাবে,p    are you leaving okay carefullybefore leaving  sarah s messages are also taken again  otherwise the memory will come to light in      ,প] চলে যাচ্ছিস? ঠিক আছে সাবধানে যাস| যাবার আগে সারাহার মেসেজ গুলোও নিয়ে যা আবার নাহলে  তে মেমোরি এসে ঝাঁট জ্বালাবে
image_2449.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual,1,1,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2449.jpg,"এতদিন নিজেকে জঙ্গলের রাজা ভাবতাম. আমাজন অভিযান দেখে বুঝলাম বাপেরও বাপ আছে! দেবদী একটু চরণধুলি এই অধমকে পার্সেলকরেদিও"" বেয়ারগ্রিলস [আতগ|ত %|শ","for so long i thought of myself as the king of the jungle seeing the amazon expedition  i realized that the father also has a father devdi is a little phase of the parcelcardio ""beargilles  atg   t   sh","এতদিন নিজেকে জঙ্গলের রাজা ভাবতাম. আমাজন অভিযান দেখে বুঝলাম বাপেরও বাপ আছে! দেবদী একটু চরণধুলি এই অধমকে পার্সেলকরেদিও"" বেয়ারগ্রিলস [আতগ|ত %|শ"
image_2450.jpg,Positive,No,Not Vulgar,Non-abusive,,2,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2450.jpg,ডিসেম্বরের শেষ সপ্তাহে কলকীতীর সৌন্দর্য লন্ডনের হাতে লণ্ঠন ধরিয়ে দিতে পারে],in the last week of december  the beauty of the culprit can hand over the lantern in london ,ডিসেম্বরের শেষ সপ্তাহে কলকীতীর সৌন্দর্য লন্ডনের হাতে লণ্ঠন ধরিয়ে দিতে পারে]
image_2451.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual,1,0,0,0,/content/brain-tumor-mri-dataset/BanglaAbuseMeme/Images/image_2451.jpg,কি রে কেমন দিলাম বল এবছর ব্যালন ডিঙরপাসনি বলে এভাবে বদলী নঝিলি গমতগ|ঢ &|ন ০,how did i give the ball this year the ballon dingarpasani  thus transferred to najili gamtag        ,কি রে কেমন দিলাম বল এবছর ব্যালন ডিঙরপাসনি বলে এভাবে বদলী নঝিলি গমতগ|ঢ &|ন 
