Ids,sentiment,sarcasm,vulgar,abuse,target
image_2086.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2087.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2088.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2089.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others
image_2090.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2091.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2092.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2093.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2094.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_2095.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2096.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2097.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2098.jpg,Neutral,No,Vulgar,Non-abusive,Political
image_2099.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_2100.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2101.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2102.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2103.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2104.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2105.jpg,Positive,No,Not Vulgar,Non-abusive,Others
image_2106.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2107.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2108.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2109.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2110.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_2111.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2112.jpg,Positive,Yes,Not Vulgar,Non-abusive,Political
image_2113.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2114.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_2115.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_2116.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_2117.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2119.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2120.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_2121.jpg,Positive,Yes,Vulgar,Non-abusive,Individual
image_2122.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_2123.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_2124.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_2125.jpg,Positive,Yes,Not Vulgar,Non-abusive,National Origin
image_2126.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political
image_2127.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_2128.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2129.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2130.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2131.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_2132.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_2133.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2134.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2135.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_2136.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2137.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2138.jpg,Negative,Yes,Not Vulgar,Abusive,Others
image_2139.jpg,Negative,Yes,Vulgar,Non-abusive,None
image_2140.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2141.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2142.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2143.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2144.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2145.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2146.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2147.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2148.jpg,Neutral,Yes,Vulgar,Non-abusive,Individual
image_2149.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2150.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2151.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2152.jpg,Neutral,Yes,Vulgar,Non-abusive,None
image_2153.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2154.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2155.jpg,Neutral,No,Not Vulgar,Non-abusive,Gender
image_2156.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2157.jpg,Neutral,No,Vulgar,Abusive,Individual
image_2158.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2159.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2160.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2161.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2162.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2163.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2164.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2165.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2166.jpg,Neutral,No,Vulgar,Non-abusive,None
image_2167.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2168.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_2169.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2170.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2171.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_2172.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2173.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2174.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2175.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2176.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2177.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2178.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2179.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2180.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2181.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2182.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2183.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2184.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2185.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2186.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2187.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_2188.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2189.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2190.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2191.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others
image_2192.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2193.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2194.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2195.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2196.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2197.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2198.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2199.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2200.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2201.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2202.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2203.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2204.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2205.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2206.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2207.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2208.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2209.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others
image_2210.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2211.jpg,Negative,Yes,Vulgar,Non-abusive,None
image_2212.jpg,Negative,Yes,Not Vulgar,Non-abusive,Political
image_2213.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_2214.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Others
image_2215.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2216.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2217.jpg,Negative,Yes,Not Vulgar,Non-abusive,Gender
image_2218.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2219.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others
image_2220.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Others
image_2221.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2222.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2223.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2224.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2225.jpg,Negative,Yes,Vulgar,Non-abusive,None
image_2226.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2227.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2228.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2229.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2230.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_2231.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2232.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2233.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2234.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2235.jpg,Negative,Yes,Not Vulgar,Abusive,Others
image_2236.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2237.jpg,Positive,No,Not Vulgar,Non-abusive,Others
image_2238.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2239.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2240.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2241.jpg,Negative,Yes,Vulgar,Abusive,Others
image_2242.jpg,Neutral,No,Vulgar,Abusive,Gender
image_2243.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2244.jpg,Negative,No,Vulgar,Non-abusive,Others
image_2245.jpg,Neutral,Yes,Vulgar,Non-abusive,Others
image_2246.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2247.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2248.jpg,Positive,Yes,Not Vulgar,Non-abusive,Others
image_2249.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2250.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2251.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_2252.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2253.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2254.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2255.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2256.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2257.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2258.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2259.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2260.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2261.jpg,Negative,Yes,Vulgar,Non-abusive,Others
image_2262.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_2263.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2264.jpg,Negative,No,Vulgar,Non-abusive,None
image_2265.jpg,Positive,No,Not Vulgar,Non-abusive,Gender
image_2266.jpg,Negative,Yes,Vulgar,Non-abusive,None
image_2267.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2268.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2269.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2270.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2271.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2272.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2273.jpg,Negative,Yes,Not Vulgar,Non-abusive,Gender
image_2274.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2275.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2276.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Others
image_2277.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2278.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2279.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2280.jpg,Positive,No,Not Vulgar,Non-abusive,Others
image_2281.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2282.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_2283.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2284.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2285.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2286.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2287.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2288.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2289.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2290.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2291.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2292.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2293.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2294.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2295.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2296.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2297.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2298.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2299.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2300.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_2301.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2302.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Others
image_2303.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2304.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2305.jpg,Negative,No,Not Vulgar,Abusive,Political
image_2306.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2307.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2308.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2309.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2310.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2311.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2312.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2313.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2314.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2315.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Others
image_2316.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2317.jpg,Positive,No,Not Vulgar,Non-abusive,Others
image_2318.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2319.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2320.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2321.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2322.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2323.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_2324.jpg,Positive,Yes,Vulgar,Abusive,Individual
image_2325.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2326.jpg,Negative,No,Vulgar,Abusive,National Origin
image_2327.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2328.jpg,Neutral,Yes,Not Vulgar,Abusive,Others
image_2329.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2330.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_2331.jpg,Neutral,No,Not Vulgar,Non-abusive,National Origin
image_2332.jpg,Neutral,Yes,Not Vulgar,Non-abusive,National Origin
image_2333.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2334.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2335.jpg,Positive,Yes,Not Vulgar,Abusive,National Origin
image_2336.jpg,Positive,Yes,Not Vulgar,Non-abusive,National Origin
image_2337.jpg,Negative,Yes,Not Vulgar,Non-abusive,National Origin
image_2338.jpg,Positive,Yes,Vulgar,Abusive,National Origin
image_2339.jpg,Neutral,No,Vulgar,Abusive,National Origin
image_2340.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Others
image_2341.jpg,Positive,Yes,Not Vulgar,Abusive,Others
image_2342.jpg,Negative,Yes,Not Vulgar,Abusive,Others
image_2343.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2344.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2345.jpg,Negative,Yes,Vulgar,Non-abusive,Individual
image_2346.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2347.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2348.jpg,Negative,No,Vulgar,Non-abusive,Gender
image_2349.jpg,Neutral,Yes,Vulgar,Abusive,National Origin
image_2350.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Gender
image_2351.jpg,Neutral,No,Not Vulgar,Non-abusive,Gender
image_2352.jpg,Negative,Yes,Vulgar,Abusive,Individual
image_2353.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_2354.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2355.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2356.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Gender
image_2357.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_2358.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2359.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Political
image_2360.jpg,Negative,No,Not Vulgar,Abusive,Gender
image_2361.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2362.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_2363.jpg,Negative,Yes,Vulgar,Abusive,Others
image_2364.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2365.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2366.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_2367.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2368.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2369.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2370.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2371.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2372.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2373.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2374.jpg,Negative,No,Not Vulgar,Abusive,Others
image_2375.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2376.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2377.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2378.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_2379.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2380.jpg,Negative,Yes,Not Vulgar,Non-abusive,Others
image_2381.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_2382.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2383.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2384.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2385.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2386.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2387.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2388.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2389.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2390.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2391.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_2392.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2393.jpg,Positive,No,Not Vulgar,Abusive,Gender
image_2394.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2395.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2396.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Others
image_2397.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2398.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2399.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2400.jpg,Neutral,No,Vulgar,Abusive,National Origin
image_2401.jpg,Neutral,Yes,Vulgar,Abusive,Individual
image_2402.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2403.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2404.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2405.jpg,Negative,No,Not Vulgar,Abusive,National Origin
image_2406.jpg,Positive,Yes,Not Vulgar,Non-abusive,Individual
image_2407.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2408.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_2409.jpg,Negative,Yes,Vulgar,Abusive,National Origin
image_2410.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2411.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2412.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2413.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2414.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2415.jpg,Negative,No,Not Vulgar,Abusive,Others
image_2416.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2417.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2418.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2419.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2420.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2421.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2422.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2423.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2424.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2425.jpg,Neutral,No,Not Vulgar,Abusive,Gender
image_2426.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2427.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2428.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2429.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2430.jpg,Negative,No,Not Vulgar,Non-abusive,Individual
image_2431.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2432.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2433.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2434.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2435.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2436.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2437.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2438.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2439.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2440.jpg,Neutral,Yes,Vulgar,Abusive,National Origin
image_2441.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2442.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2443.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_2444.jpg,Neutral,Yes,Not Vulgar,Abusive,Individual
image_2445.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2446.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2447.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2448.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2449.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2450.jpg,Positive,No,Not Vulgar,Non-abusive,None
image_2451.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2452.jpg,Negative,Yes,Not Vulgar,Abusive,Individual
image_2453.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2454.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2455.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2456.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2457.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2458.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2459.jpg,Neutral,No,Not Vulgar,Non-abusive,Gender
image_2460.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2461.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2462.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2463.jpg,Negative,No,Not Vulgar,Non-abusive,None
image_2464.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2465.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2466.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2467.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2468.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2469.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2470.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2471.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2472.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2473.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2474.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2475.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2476.jpg,Negative,Yes,Not Vulgar,Non-abusive,None
image_2477.jpg,Neutral,No,Not Vulgar,Non-abusive,Others
image_2478.jpg,Neutral,No,Not Vulgar,Non-abusive,Political
image_2479.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2480.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2481.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2482.jpg,Neutral,No,Not Vulgar,Non-abusive,National Origin
image_2483.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2484.jpg,Neutral,No,Not Vulgar,Non-abusive,Individual
image_2485.jpg,Negative,No,Vulgar,Non-abusive,None
image_2486.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
image_2487.jpg,Negative,No,Not Vulgar,Non-abusive,Gender
image_2488.jpg,Neutral,No,Not Vulgar,Non-abusive,None
image_2489.jpg,Neutral,Yes,Not Vulgar,Non-abusive,None
image_2490.jpg,Negative,Yes,Not Vulgar,Non-abusive,Individual
image_2491.jpg,Neutral,No,Not Vulgar,Non-abusive,Gender
image_2492.jpg,Negative,Yes,Not Vulgar,Abusive,National Origin
image_2493.jpg,Positive,No,Not Vulgar,Non-abusive,Individual
image_2494.jpg,Negative,No,Not Vulgar,Non-abusive,Others
image_2495.jpg,Positive,Yes,Not Vulgar,Non-abusive,None
image_2496.jpg,Neutral,Yes,Not Vulgar,Non-abusive,Individual
